countries,quarter2,MIPRCrisis,GlobalNtP,GlobalNtT,RegionalNtP,RegionalNtT,RegDum,CountryNtP,CountryNtT
MALAYSIA,2005q2,0,4.55787468,0.023652207,3.366015911,0.023820139,AsDum,0.00703355,4.67E-05
MALAYSIA,2005q3,0,4.760352612,0.023824222,3.230727434,0.0225775,AsDum,0.003639607,2.25E-05
MALAYSIA,2005q4,0,4.134087086,0.021658542,3.198374033,0.023679823,AsDum,0.001505823,9.30E-06
MALAYSIA,2006q1,0,4.071969509,0.020817464,3.734800816,0.026362324,AsDum,0.007013374,4.14E-05
MALAYSIA,2006q2,0,4.748651505,0.023147101,3.350724697,0.026075384,AsDum,0.017738225,0.000107014
MALAYSIA,2006q3,0,3.830294609,0.022028368,3.474916458,0.024613077,AsDum,0.001450532,9.00E-06
MALAYSIA,2006q4,0,4.037946224,0.02261024,3.361616135,0.024667382,AsDum,0,0
MALAYSIA,2007q1,0,4.156677246,0.021388145,3.244517565,0.023072125,AsDum,0,0
MALAYSIA,2007q2,0,3.996348143,0.023245441,3.584832907,0.023127571,AsDum,0.005688597,3.46E-05
MALAYSIA,2007q3,0,3.870988131,0.021935971,3.834572554,0.026030231,AsDum,0.010366507,6.27E-05
MALAYSIA,2007q4,0,4.504495621,0.025362523,3.750883341,0.024845229,AsDum,0,0
MALAYSIA,2008q1,0,4.726232529,0.026450578,3.915254354,0.027708508,AsDum,0.005459859,3.19E-05
MALAYSIA,2008q2,0,4.481971741,0.025593124,5.179704189,0.029858749,AsDum,0.004743873,2.71E-05
MALAYSIA,2008q3,0,4.582547188,0.024800455,4.929325104,0.031820938,AsDum,0.010301827,5.85E-05
MALAYSIA,2008q4,0,5.771596909,0.027705347,5.45409441,0.033458665,AsDum,0.001135795,5.74E-06
MALAYSIA,2009q1,0,5.454398155,0.026897045,5.379095078,0.031600267,AsDum,0.003181636,1.62E-05
MALAYSIA,2009q2,0,5.046031952,0.02618406,4.526912212,0.028258178,AsDum,0.007182675,3.92E-05
MALAYSIA,2009q3,0,4.454035759,0.024826802,3.253140211,0.027041569,AsDum,0.019234225,0.000121353
MALAYSIA,2009q4,0,4.670024395,0.024266774,3.205495834,0.023652311,AsDum,0.001522017,8.68E-06
MALAYSIA,2010q1,0,4.72125721,0.025287015,3.872703314,0.02920741,AsDum,0.018738767,0.000107323
MALAYSIA,2010q2,0,5.487989426,0.027363503,3.900207996,0.027520243,AsDum,0.009530528,5.18E-05
MALAYSIA,2010q3,0,4.777503014,0.025408298,3.496699572,0.028327553,AsDum,0.010446338,6.27E-05
MALAYSIA,2010q4,0,4.516752243,0.02450693,3.355750561,0.025108295,AsDum,0.006091755,3.53E-05
MALAYSIA,2011q1,0,5.026637554,0.026237991,3.764431953,0.026583118,AsDum,0.002929615,1.68E-05
MALAYSIA,2011q2,0,4.485313892,0.024696186,3.911308289,0.027569177,AsDum,0.003007902,1.71E-05
MALAYSIA,2011q3,0,5.488289833,0.02746463,3.859791517,0.02821351,AsDum,0.000891597,4.90E-06
MALAYSIA,2011q4,0,4.920706272,0.026980471,4.329355717,0.028870869,AsDum,0.008034239,4.66E-05
MALAYSIA,2012q1,0,4.176233768,0.024769533,3.245247126,0.026165731,AsDum,0.011656091,7.43E-05
MALAYSIA,2012q2,0,4.698056698,0.025899755,4.014304161,0.027736597,AsDum,0.002785071,1.61E-05
MALAYSIA,2012q3,0,4.683049202,0.024974726,4.199608803,0.029426485,AsDum,0.000634498,3.57E-06
MALAYSIA,2012q4,0,4.615978241,0.023927417,3.449530602,0.025974829,AsDum,0.004338318,2.49E-05
MALAYSIA,2013q1,0,4.659716606,0.023904469,3.128172636,0.025461458,AsDum,0.004133229,2.39E-05
MALAYSIA,2013q2,0,4.47298336,0.02431301,3.824163914,0.026560673,AsDum,0.011350352,6.63E-05
MALAYSIA,2013q3,0,4.631232738,0.025345121,3.799645424,0.028003188,AsDum,0.0043579,2.63E-05
MALAYSIA,2013q4,0,4.397819996,0.023386009,3.824463129,0.026028991,AsDum,0.009337221,5.26E-05
MALAYSIA,2014q1,0,4.37856102,0.024117632,4.438461304,0.02943041,AsDum,0.078110315,0.000453118
MALAYSIA,2014q2,0,4.528443813,0.024150524,4.387689114,0.027449735,AsDum,0.029769549,0.000166397
MALAYSIA,2014q3,0,4.754800797,0.024476016,3.540925264,0.025563126,AsDum,0.047182586,0.000265049
MALAYSIA,2014q4,0,4.213103771,0.024157559,3.547451019,0.025874695,AsDum,0.013149542,7.99E-05
MEXICO,1995q1,0,4.089830399,0.022542132,4.089830399,0.022542132,AmDum,0.157490283,0.000872417
MEXICO,1995q2,0,4.698461533,0.024985887,4.698461533,0.024985887,AmDum,0.042189538,0.000280524
MEXICO,1995q3,0,4.205328941,0.023106204,4.205328941,0.023106204,AmDum,0.056908038,0.000373711
MEXICO,1995q4,0,3.838644028,0.022020932,3.838644028,0.022020932,AmDum,0.040121049,0.000257273
MEXICO,1996q1,0,4.375494003,0.022670489,4.375494003,0.022670489,AmDum,0.166961059,0.001090827
MEXICO,1996q2,0,3.854794502,0.022627309,3.854794502,0.022627309,AmDum,0.068072625,0.000451005
MEXICO,1996q3,0,3.9435184,0.023667291,3.9435184,0.023667291,AmDum,0.024112934,0.000155168
MEXICO,1996q4,0,3.00313592,0.01924653,3.00313592,0.01924653,AmDum,0.066572711,0.000462407
MEXICO,1997q1,0,3.453912973,0.02006547,3.453912973,0.02006547,AmDum,0.068975084,0.000492995
MEXICO,1997q2,0,3.344718933,0.019998429,3.344718933,0.019998429,AmDum,0.042966217,0.000284069
MEXICO,1997q3,0,2.815053701,0.019751262,2.815053701,0.019751262,AmDum,0.057948507,0.000415606
MEXICO,1997q4,0,3.559176207,0.022219449,3.559176207,0.022219449,AmDum,0.055732559,0.00036661
MEXICO,1998q1,0,3.128838062,0.020710543,3.128838062,0.020710543,AmDum,0.073434301,0.000497022
MEXICO,1998q2,0,3.096049547,0.021420265,3.096049547,0.021420265,AmDum,0.023587724,0.000162828
MEXICO,1998q3,0,3.791309357,0.022349928,3.791309357,0.022349928,AmDum,0.095310844,0.000607471
MEXICO,1998q4,0,3.108878851,0.019636337,3.108878851,0.019636337,AmDum,0.078927554,0.000521138
MEXICO,1999q1,0,3.147571087,0.020658994,3.147571087,0.020658994,AmDum,0.077098988,0.000530659
MEXICO,1999q2,0,2.991235018,0.01970252,2.991235018,0.01970252,AmDum,0.038503136,0.000271277
MEXICO,1999q3,0,2.955223799,0.017178254,2.955223799,0.017178254,AmDum,0.042137064,0.000291728
MEXICO,1999q4,0,3.111111164,0.019091671,3.111111164,0.019091671,AmDum,0.014102426,9.82E-05
MEXICO,2000q1,0,3.608566046,0.020125501,3.608566046,0.020125501,AmDum,0.133546248,0.000813945
MEXICO,2000q2,0,3.409443617,0.019923007,3.409443617,0.019923007,AmDum,0.107459716,0.000651932
MEXICO,2000q3,0,4.003366947,0.021373659,4.003366947,0.021373659,AmDum,0.145042673,0.000804357
MEXICO,2000q4,0,4.369883537,0.022600638,4.369883537,0.022600638,AmDum,0.152391925,0.000816352
MEXICO,2001q1,0,3.836613655,0.021938741,3.836613655,0.021938741,AmDum,0.071003169,0.000405512
MEXICO,2001q2,0,3.56155324,0.021611489,3.56155324,0.021611489,AmDum,0.088369392,0.000541747
MEXICO,2001q3,0,4.168596268,0.022587994,4.168596268,0.022587994,AmDum,0.087351881,0.000496306
MEXICO,2001q4,0,5.048440456,0.023626739,5.048440456,0.023626739,AmDum,0.053476091,0.00026706
MEXICO,2002q1,0,4.648320198,0.024509611,4.648320198,0.024509611,AmDum,0.072445489,0.000413865
MEXICO,2002q2,0,4.98819685,0.025768185,4.98819685,0.025768185,AmDum,0.073585317,0.000420807
MEXICO,2002q3,0,4.796699524,0.025165487,4.796699524,0.025165487,AmDum,0.06362845,0.000355359
MEXICO,2002q4,0,4.650390625,0.024687732,4.650390625,0.024687732,AmDum,0.041703545,0.000235307
MEXICO,2003q1,0,4.782758713,0.023004185,4.782758713,0.023004185,AmDum,0.025260445,0.000131221
MEXICO,2003q2,0,4.885639668,0.024948066,4.885639668,0.024948066,AmDum,0.019342385,0.000107667
MEXICO,2003q3,0,4.210682392,0.02391479,4.210682392,0.02391479,AmDum,0.056366779,0.000377066
MEXICO,2003q4,0,4.457207203,0.023765491,4.457207203,0.023765491,AmDum,0.008060634,5.56E-05
MEXICO,2004q1,0,4.731277466,0.024279783,4.731277466,0.024279783,AmDum,0.074142255,0.000477305
MEXICO,2004q2,0,4.381305695,0.023452887,4.381305695,0.023452887,AmDum,0.019844918,0.000135208
MEXICO,2004q3,0,3.847542524,0.022961123,3.847542524,0.022961123,AmDum,0.111535408,0.000730626
MEXICO,2004q4,0,4.888469696,0.025754819,4.888469696,0.025754819,AmDum,0.061551832,0.000370474
MEXICO,2005q1,0,4.091097355,0.022488534,4.091097355,0.022488534,AmDum,0.004974571,3.18E-05
MEXICO,2005q2,0,4.55787468,0.023652207,4.55787468,0.023652207,AmDum,0.014067101,9.34E-05
MEXICO,2005q3,0,4.760352612,0.023824222,4.760352612,0.023824222,AmDum,0.069152534,0.00042805
MEXICO,2005q4,0,4.134087086,0.021658542,4.134087086,0.021658542,AmDum,0.028610636,0.000176666
MEXICO,2006q1,0,4.071969509,0.020817464,4.071969509,0.020817464,AmDum,0.063120365,0.000372185
MEXICO,2006q2,0,4.748651505,0.023147101,4.748651505,0.023147101,AmDum,0.068735622,0.000414681
MEXICO,2006q3,0,3.830294609,0.022028368,3.830294609,0.022028368,AmDum,0.091383547,0.000566721
MEXICO,2006q4,0,4.037946224,0.02261024,4.037946224,0.02261024,AmDum,0.028300488,0.000181656
MEXICO,2007q1,0,4.156677246,0.021388145,4.156677246,0.021388145,AmDum,0.0244842,0.000145147
MEXICO,2007q2,0,3.996348143,0.023245441,3.996348143,0.023245441,AmDum,0.072529607,0.00044097
MEXICO,2007q3,0,3.870988131,0.021935971,3.870988131,0.021935971,AmDum,0.020733014,0.000125434
MEXICO,2007q4,0,4.504495621,0.025362523,4.504495621,0.025362523,AmDum,0.013811513,8.46E-05
MEXICO,2008q1,0,4.726232529,0.026450578,4.726232529,0.026450578,AmDum,0.036659054,0.000214011
MEXICO,2008q2,0,4.481971741,0.025593124,4.481971741,0.025593124,AmDum,0.067362994,0.000384171
MEXICO,2008q3,0,4.582547188,0.024800455,4.582547188,0.024800455,AmDum,0.039622411,0.000224863
MEXICO,2008q4,0,5.771596909,0.027705347,5.771596909,0.027705347,AmDum,0.084048852,0.000424731
MEXICO,2009q1,0,5.454398155,0.026897045,5.454398155,0.026897045,AmDum,0.059390534,0.000301475
MEXICO,2009q2,0,5.046031952,0.02618406,5.046031952,0.02618406,AmDum,0.111331455,0.000608277
MEXICO,2009q3,0,4.454035759,0.024826802,4.454035759,0.024826802,AmDum,0.058415055,0.000368555
MEXICO,2009q4,0,4.670024395,0.024266774,4.670024395,0.024266774,AmDum,0.073817827,0.000420928
MEXICO,2010q1,0,4.72125721,0.025287015,4.72125721,0.025287015,AmDum,0.043723792,0.000250419
MEXICO,2010q2,0,5.487989426,0.027363503,5.487989426,0.027363503,AmDum,0.142957911,0.000777364
MEXICO,2010q3,0,4.777503014,0.025408298,4.777503014,0.025408298,AmDum,0.090286203,0.000541798
MEXICO,2010q4,0,4.516752243,0.02450693,4.516752243,0.02450693,AmDum,0.060917549,0.00035346
MEXICO,2011q1,0,5.026637554,0.026237991,5.026637554,0.026237991,AmDum,0.032958169,0.00018867
MEXICO,2011q2,0,4.485313892,0.024696186,4.485313892,0.024696186,AmDum,0.046407629,0.000264012
MEXICO,2011q3,0,5.488289833,0.02746463,5.488289833,0.02746463,AmDum,0.042796675,0.000235363
MEXICO,2011q4,0,4.920706272,0.026980471,4.920706272,0.026980471,AmDum,0.045283891,0.000262762
MEXICO,2012q1,0,4.176233768,0.024769533,4.176233768,0.024769533,AmDum,0.032225665,0.000205449
MEXICO,2012q2,0,4.698056698,0.025899755,4.698056698,0.025899755,AmDum,0.043168597,0.000249299
MEXICO,2012q3,0,4.683049202,0.024974726,4.683049202,0.024974726,AmDum,0.043145888,0.000242733
MEXICO,2012q4,0,4.615978241,0.023927417,4.615978241,0.023927417,AmDum,0.050613716,0.000290808
MEXICO,2013q1,0,4.659716606,0.023904469,4.659716606,0.023904469,AmDum,0.04133229,0.000239031
MEXICO,2013q2,0,4.47298336,0.02431301,4.47298336,0.02431301,AmDum,0.024036039,0.00014031
MEXICO,2013q3,0,4.631232738,0.025345121,4.631232738,0.025345121,AmDum,0.054162465,0.00032717
MEXICO,2013q4,0,4.397819996,0.023386009,4.397819996,0.023386009,AmDum,0.029256627,0.000164869
MEXICO,2014q1,0,4.37856102,0.024117632,4.37856102,0.024117632,AmDum,0.04556435,0.000264319
MEXICO,2014q2,0,4.528443813,0.024150524,4.528443813,0.024150524,AmDum,0.033077277,0.000184886
MEXICO,2014q3,0,4.754800797,0.024476016,4.754800797,0.024476016,AmDum,0.012391387,6.96E-05
MEXICO,2014q4,0,4.213103771,0.024157559,4.213103771,0.024157559,AmDum,0.05088301,0.000309356
NETHERLANDS,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0.010327231,5.72E-05
NETHERLANDS,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0,0
NETHERLANDS,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0.003793869,2.49E-05
NETHERLANDS,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0,0
NETHERLANDS,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0.008348053,5.45E-05
NETHERLANDS,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0.002618178,1.73E-05
NETHERLANDS,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.00723388,4.66E-05
NETHERLANDS,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.011748126,8.16E-05
NETHERLANDS,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.004926792,3.52E-05
NETHERLANDS,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0.017186485,0.000113627
NETHERLANDS,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0.003621782,2.60E-05
NETHERLANDS,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.007599894,5.00E-05
NETHERLANDS,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0.007164322,4.85E-05
NETHERLANDS,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0.027519012,0.000189966
NETHERLANDS,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.019385258,0.000123553
NETHERLANDS,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.014250808,9.41E-05
NETHERLANDS,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0.013292929,9.15E-05
NETHERLANDS,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0.010267503,7.23E-05
NETHERLANDS,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0.012039162,8.34E-05
NETHERLANDS,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0.010073161,7.02E-05
NETHERLANDS,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.006109959,3.72E-05
NETHERLANDS,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0.02038029,0.000123642
NETHERLANDS,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.008390899,4.65E-05
NETHERLANDS,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.011999364,6.43E-05
NETHERLANDS,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.018015729,0.000102891
NETHERLANDS,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.016718533,0.000102493
NETHERLANDS,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.012048536,6.85E-05
NETHERLANDS,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.008779657,4.38E-05
NETHERLANDS,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.020123746,0.000114962
NETHERLANDS,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.01226422,7.01E-05
NETHERLANDS,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.015907113,8.88E-05
NETHERLANDS,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.009174779,5.18E-05
NETHERLANDS,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.010635977,5.53E-05
NETHERLANDS,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.015312722,8.52E-05
NETHERLANDS,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0.012330233,8.25E-05
NETHERLANDS,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0.008060634,5.56E-05
NETHERLANDS,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0.01059175,6.82E-05
NETHERLANDS,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.004961229,3.38E-05
NETHERLANDS,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.021869687,0.00014326
NETHERLANDS,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.024620732,0.00014819
NETHERLANDS,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0,0
NETHERLANDS,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.003516775,2.34E-05
NETHERLANDS,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0.007279214,4.51E-05
NETHERLANDS,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.013552406,8.37E-05
NETHERLANDS,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.007013374,4.14E-05
NETHERLANDS,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.015520947,9.36E-05
NETHERLANDS,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.011604259,7.20E-05
NETHERLANDS,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0,0
NETHERLANDS,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.00244842,1.45E-05
NETHERLANDS,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0.019910088,0.000121051
NETHERLANDS,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.011847436,7.17E-05
NETHERLANDS,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0.001973073,1.21E-05
NETHERLANDS,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.007799799,4.55E-05
NETHERLANDS,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.008538971,4.87E-05
NETHERLANDS,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.001584896,8.99E-06
NETHERLANDS,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.020444317,0.000103313
NETHERLANDS,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.003181636,1.62E-05
NETHERLANDS,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.004489172,2.45E-05
NETHERLANDS,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.002849515,1.80E-05
NETHERLANDS,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.006088068,3.47E-05
NETHERLANDS,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.010150165,5.81E-05
NETHERLANDS,2010q2,0,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.007797704,4.24E-05
NETHERLANDS,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.003730835,2.24E-05
NETHERLANDS,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.009476063,5.50E-05
NETHERLANDS,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.00585923,3.35E-05
NETHERLANDS,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.010312806,5.87E-05
NETHERLANDS,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.014265558,7.85E-05
NETHERLANDS,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.021911561,0.000127143
NETHERLANDS,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.003428262,2.19E-05
NETHERLANDS,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.013229086,7.64E-05
NETHERLANDS,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.009517475,5.35E-05
NETHERLANDS,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.011568849,6.65E-05
NETHERLANDS,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.010333072,5.98E-05
NETHERLANDS,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.004673674,2.73E-05
NETHERLANDS,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.006225571,3.76E-05
NETHERLANDS,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.007469777,4.21E-05
NETHERLANDS,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.004733958,2.75E-05
NETHERLANDS,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.004410304,2.47E-05
NETHERLANDS,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.017633896,9.91E-05
NETHERLANDS,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.008575788,5.21E-05
NEW ZEALAND,1995q1,0,4.089830399,0.022542132,1.5625,0.01376652,AsDum,0,0
NEW ZEALAND,1995q2,0,4.698461533,0.024985887,3.3600142,0.022872239,AsDum,0.004218954,2.81E-05
NEW ZEALAND,1995q3,0,4.205328941,0.023106204,3.349294186,0.022998227,AsDum,0.015175476,9.97E-05
NEW ZEALAND,1995q4,0,3.838644028,0.022020932,3.430884123,0.02268965,AsDum,0.004814526,3.09E-05
NEW ZEALAND,1996q1,0,4.375494003,0.022670489,3.076393843,0.021332148,AsDum,0.004174026,2.73E-05
NEW ZEALAND,1996q2,0,3.854794502,0.022627309,3.03730011,0.021125412,AsDum,0,0
NEW ZEALAND,1996q3,0,3.9435184,0.023667291,3.403423071,0.022645414,AsDum,0.002411293,1.55E-05
NEW ZEALAND,1996q4,0,3.00313592,0.01924653,2.849495649,0.021783676,AsDum,0.000979011,6.80E-06
NEW ZEALAND,1997q1,0,3.453912973,0.02006547,2.93296504,0.022326147,AsDum,0.007390188,5.28E-05
NEW ZEALAND,1997q2,0,3.344718933,0.019998429,3.414222956,0.023990685,AsDum,0.005155946,3.41E-05
NEW ZEALAND,1997q3,0,2.815053701,0.019751262,3.362098694,0.025087768,AsDum,0,0
NEW ZEALAND,1997q4,0,3.559176207,0.022219449,4.13486433,0.028318802,AsDum,0.004222164,2.78E-05
NEW ZEALAND,1998q1,0,3.128838062,0.020710543,4.111013889,0.028243532,AsDum,0.001791081,1.21E-05
NEW ZEALAND,1998q2,0,3.096049547,0.021420265,4.404539585,0.029762996,AsDum,0.007862575,5.43E-05
NEW ZEALAND,1998q3,0,3.791309357,0.022349928,4.652053356,0.030736683,AsDum,0.001615438,1.03E-05
NEW ZEALAND,1998q4,0,3.108878851,0.019636337,4.127056122,0.028932603,AsDum,0.001096216,7.24E-06
NEW ZEALAND,1999q1,0,3.147571087,0.020658994,3.946649075,0.027759686,AsDum,0.007975758,5.49E-05
NEW ZEALAND,1999q2,0,2.991235018,0.01970252,3.369812965,0.025705639,AsDum,0,0
NEW ZEALAND,1999q3,0,2.955223799,0.017178254,3.75321126,0.027520344,AsDum,0.00300979,2.08E-05
NEW ZEALAND,1999q4,0,3.111111164,0.019091671,3.217177391,0.024684153,AsDum,0.006043897,4.21E-05
NEW ZEALAND,2000q1,0,3.608566046,0.020125501,4.092592716,0.028460344,AsDum,0.004364257,2.66E-05
NEW ZEALAND,2000q2,0,3.409443617,0.019923007,4.147325039,0.027300851,AsDum,0.011116522,6.74E-05
NEW ZEALAND,2000q3,0,4.003366947,0.021373659,4.947408676,0.029252179,AsDum,0.005993499,3.32E-05
NEW ZEALAND,2000q4,0,4.369883537,0.022600638,5.074834824,0.029803865,AsDum,0.017999046,9.64E-05
NEW ZEALAND,2001q1,0,3.836613655,0.021938741,5.394011021,0.031352341,AsDum,0.005298744,3.03E-05
NEW ZEALAND,2001q2,0,3.56155324,0.021611489,4.229084492,0.026825406,AsDum,0.001791271,1.10E-05
NEW ZEALAND,2001q3,0,4.168596268,0.022587994,4.314709187,0.027120523,AsDum,0.00180728,1.03E-05
NEW ZEALAND,2001q4,0,5.048440456,0.023626739,5.734960556,0.031735923,AsDum,0.001596301,7.97E-06
NEW ZEALAND,2002q1,0,4.648320198,0.024509611,5.165198326,0.03206896,AsDum,0.017105184,9.77E-05
NEW ZEALAND,2002q2,0,4.98819685,0.025768185,4.496815205,0.029964207,AsDum,0.004380079,2.50E-05
NEW ZEALAND,2002q3,0,4.796699524,0.025165487,4.957215309,0.030591879,AsDum,0.002807138,1.57E-05
NEW ZEALAND,2002q4,0,4.650390625,0.024687732,5.082945824,0.031199889,AsDum,0.001668142,9.41E-06
NEW ZEALAND,2003q1,0,4.782758713,0.023004185,4.955459595,0.02786384,AsDum,0.00465324,2.42E-05
NEW ZEALAND,2003q2,0,4.885639668,0.024948066,4.895662308,0.028420635,AsDum,0.001611865,8.97E-06
